text,label
그래요 그거 어디서 철회하나요,1
어디로 전화하면 되나요,1
탈퇴는 어디서 할 수 있나요,1
이용중이던 서비스는 어디서 확인 가능하죠,1
그럼 어디어디 아이디로 할 수 있어요,1
반품 신청을 어디서 확인해야 하나요,1
그게 홈페이지에 어디에 나와 있나요,1
어디서 글 보셨을까요 정정이 필요한 내용인 것 같네요,1
마이페이지 들어왔는데 어디에서 봐야 하나요,1
그래서 어디에 있다고요,1
본인인증 한 거를 확인하고 싶은데 어디로 들어가야 돼요,1
네 어디서하는지 알려주세요,1
스페셜오더는 어디서 확인하나요,1
그러면 이거를 어디로 물어볼까요,1
그러면 검증수수료 같은 건 어디에서 부담해요,1
사용 후기는 어디서 작성하나요,1
어디서 하는지를 모르겠네요,1
네 어디로 들어가면 되나요,1
제가 작성한 상품평은 어디서 확인할 수 있나요,1
마이페이지에서 어디로 들어가라고요,1
편명이 어디에서 확인이 안되십니까,1
어디에 작성하면 되나요,1
홈페이지에서는 어디로 들어가야 되요,1
잠시만요 매장찾기요 어디서 찾을 수 있죠,1
어디서 확인할 수 있나요,1
그럼 당첨자는 어디에서 확인하나요,1
아니요 그건 어디서 할 수 있나요,1
그런거는 어디서 살까요,1
컴퓨터로 다시 보려고 하는데 어디로 가야 해요,1
네 비밀번호를 변경하려는데 어디서 가능한가요,1
할인쿠폰 사용조건은 어디서 확인하나요,1
어디서 할 수 있어요,1
해외 배송 안내는 어디에서 자세히 볼 수 있나요,1
편성표는 어디서 보는거죠,1
주문 결제 페이지에서 어디에 나와 있는데요,1
거기 들어가서 어디로 가면 되나요,1
예약번호는 어디에 있나요,1
간편로그인 연동된 걸 확인하고 싶은데 이걸 어디로 들어가야 하나요,1
네 지금 접속해있어요 어디로 들어가면 되나요,1
주소를 바꾸려고 하는데 회원 정보 수정은 어디서 하나요,1
어디로 들어갈까요 그럼,1
네 어디서 확인이 가능한가요,1
네 여기서 어디로 들어가나요,1
당첨자 확인은 어디서 하나요,1
쿠키 설정은 어디서 하나요,1
적립금은 어디서 확인할 수 있나요,1
어디로 전화하면 되나요,1
그건 어디서 입력을 하죠,1
안내 페이지는 어디에서 확인이 가능한가요,1
규정은 어디서 확인이 가능 할까요,1
그 외의 수정은 어디서 하나요,1
이티켓 확인 좀 하고 싶은데 어디서 하는지 모르겠네요,1
홈페이지에서 어디로 들어가야 돼요,1
어디서 작성을 해야 하나요,1
장바구니에 담은 상품은 어디에서 확인 해야 하나요,1
어디요 로그인 페이지요,1
그 전환을 어디서 해야 하는지 못 찾겠는데 좀 알려주세요,1
네 홈페이지에 어디로 들어가야 변경할 수 있나요,1
아 그럼 포인트는 어디서든 사용 가능한가요,1
말씀하신 건 또 어디 있는지 제가 못 찾겠어요,1
네 홈페이지 정확히 어디에서 해야 되요,1
이거는 어디서 얻나요,1
그런 규정이 어디 적혀있나요,1
제가 골드 등급이 됐는데 쿠폰은 어디서 받나요,1
그래요 그럼 실제 금액은 어디서 확인 가능하죠,1
아니요 어디에서 확인할 수 있어요,1
어디로 들어가라는 거예요 지금요,1
어디 무슨 주소요,1
그쪽 쇼핑몰은 주문 배송조회 확인을 어디로 들어가야 할 수 있나요,1
주문 취소는 어디서 하나요,1
택배 배송 제품의 송장번호는 어디서 확인을 해요,1
근데 이게 지금 제가 전화 한데는 어디에요 그 업체랑 다른데에요,1
주문 했는데요 배송 내역은 어디서 확인해야 하나요,1
네 알겠습니다 그럼 거기서 어디에 있는지 확인이 가능한가요,1
택배가 도착 안 해가지고 어디쯤있나 해서요,1
어디서 하는지를 모르겠어요,1
다름아니라 #@소속# 쇼핑몰 배송조회는 어디서 할 수 있어요,1
네 근데 전 모바일만 사용하는데요 어디서 볼 수 있어요,1
제가 배송지를 어디로 입력했나요,1
어디로 전화하면 되나요,1
그러면 택배사는 어디에요,1
네 근데 이거 주문 내역 어디서 확인할 수 있나요,1
어디로 전화하면 되나요,1
알겠어요 그럼 찍어서 어디로 보낼까요,1
아이고 그러셨을까요 기사님께서 따로 어디에 보관했다고 연락받으신건 없으세요,1
배송되는 택배사가 어디 인가요,1
배송조회를 하고 싶은데 이거 어디서 하는 거예요,1
저희 #@상품#에서 주문하신 거 맞으실까요 어디서 주문하셨어요,1
네 그 부분은 제가 그럼 어디에다가 확인을 할 수 있죠,1
여기 주소를 그러면 어디로 변경을 해드릴까요,1
택배사는 어디로 발송되나요,1
그래요 어디서 변경할 수 있나요,1
배송비는 어디서 확인하나요,1
네 #@전번# 이요 배송 주소는 어디로 보내드릴까요 고객님,1
취소 신청은 어디서 하나요,1
자녀분 학교가 어디 십니까,1
안녕하세요 배송조회는 어디서 가능한가요,1
주문한 상품 취소신청 어디서 하나요,1
상품 배송 지역은 어디인가요,1
무슨 사흘 동안 집하는 하는 게 어디 있어요,1
고객님 죄송하지만  일 이 일 어디서 확인되시는 겁니까,1
자꾸 물건을 보낼 때 #@주소#이 어디에요,1
어디로 전화하면 되나요,1
지금 말씀하신걸 어디에다가 남겨드리면 되나요,1
그럼 저는 어디서 확인하면 될까요,1
기본 배송지 변경은 어디서 할 수 있나요,1
배송관련 상황은 어디서 확인할 수 있나요,1
택배사에서 택배를 분실하면 어디로 연락해야 하나요,1
저 홈페이지에서 배송 내역은 어디서 확인하나요,1
예 혹시 어디서 주문하셨나요,1
#@소속# 어디 쪽으로 말해야 하나요,1
어디를 통해서 할 수 있다고요,1
그게 어디에 있는 거예요,1
그럼 어디서 확인해야 하나요,1
고객님 혹시 어디 사이트에서 주문해 주셨나요,1
안녕하세요 배송 전 변경 요청은 어디로 하면 되나요,1
아직 출고 준비 중인데 어디에 글 남기면 되죠,1
혹시 발송 택배사는 어디인가요,1
혹시 #@상품#은 어디 택배사인지 모를까요,1
여기 이 일에서 오 일 걸린다는 건 본인 기준이지 어디 쓰여있어요,1
어디로 전화 하면 되나요,1
어디로 전화하면 되나요,1
상품 수령 인도장 위치는 어디인가요,1
어디서 확인할 수 있나요,1
일에서 오 일이라는 말이 어디 있어요 있고 나서 얘기를 하셔야지요,1
네 그런데 난감하네요 어디에 있는지 모르니까요,1
배송조회는 어디서 확인할 수 있죠,1
네 어디쯤 왔는지 확인하실 수 있으실 겁니다,1
혹시 고객님 주문하시는 지역은 어디세요,1
그러면 어디로 연락해야 하죠,1
네 정보 확인 감사드리고요 어디 사이트에서 주문하셨나요,1
어디 택배라는 걸 알지 않나,1
어디로 전화 하면 되나요,1
어디와 통화 하셨습니까,1
배송 주소는 어디로 보내드릴까요,1
그러면 제가 어디에서 받아야 해요,1
배송 조회해도 어디서 멈춰있는데 제대로 확인 좀 해주시겠어요,1
제가 일단 사진은 찍어 두었는데 어디로 보내 드릴까요,1
문의는 어디에 하면 되나요,1
예 어디까지 온건지 언제쯤 도착하는지 알고 싶어서요,1
제품 어디 있는지 배송은 완료됐다고 되어 있는데요,1
네 맞아요 어디로 되어 있어요,1
고객님 현재 거주하시는 지역이 어디일까요,1
예 어디 인지 확인 해 봤어요,1
확인 감사합니다 혹시 어디서 주문하셨나요,1
주문 배송 상태 확인을 어디서 해야 돼요,1
주문했는데요 배송 내역은 어디서 확인해야 하나요,1
네 알겠습니다 그럼 거기서 어디에 있는지 확인이 가능한가요,1
홈페이지 어디에서 확인 할 수 있는데요,1
해외로 배송받을 경우 관세는 어디서 납부하나요,1
예 고객님 어디에 나와있는지 상품 번호를 불러주시면,1
어디로 전화하면 되나요,1
네 고객님 확인되셨고요 주소지 어디로 변경하시겠어요,1
물건이 언제 정도 오는지 아니면 물건이 어디 있는지 알 수 있을까요,1
아 택배사는 어디예요,1
감사합니다 고객님 혹시 그 구매하신 사이트가 어디세요,1
주문 내용이랑 배송 내용을 확인하려고 하는데 어디서 하면 되죠,1
어디로 전화하면 되나요,1
주문 번호 어디를 봐야 나오는 거예요,1
어디요 어떡하신다고요 다시 말해주세요 두 제품 주문했어요,1
근데 배송조회를 어디에서 하면 되는 거예요,1
그럼 부재 시 어디에 놓아달라는 메시지를 적어놔야겠네요,1
배송 현황은 어디서 확인할 수 있나요,1
제가 주문한 내역을 보고 싶은데 어디서 볼 수 있나요,1
입금 편하신 은행 어디로 도와드릴까요,1
어디서 주문하셨어요 #@소속# 에서 주문하신 거 맞으실까요,1
네 네 그럼 어디로 해야하나요,1
고객님 혹시 거주지가 어디로 되어 있으실까요,1
어디서 주문을 해주셨을까요,1
주문하신 사이트 어디세요 고객님 #@상품# 맞으실까요,1
어디로 전화하면 되나요,1
잠시만요 어디 건지는 잘 모르겠는데 맞을거에요,1
고객님 주문할 때 배송지는 어디로 선택하셨나요,1
고객님 주문할 때 배송지는 어디로 선택하셨나요,1
지금 전화받으시는 데는 어디예요,1
도착 예상일은 어디서 확인할 수 있어요,1
주문 번호 확인 어디서 해요,1
비회원은 어디서 확인 해요,1
안녕하세요 비회원 구매 후 배송 조회는 어디서 하나요,1
무료배송 조건은 어디서 보나요,1
어디서 확인이 가능하죠,1
#@소속# 쇼핑몰 배송조회는 어디서 할 수 있어요,1
제품만요 그거 어디다가 올리라는 거예요,1
배송현황을 확인하고 싶은데 어디서 해요,1
그래요 그럼 어디에 말씀드리면 되죠,1
고객님 주문은 어디 사이트를 이용하셨나요,1
구매 내역은 어디서 확인이 가능한가요,1
은행은 어디로 선택하시겠어요,1
물품을 받으실 주소는 어디인가요,1
아 글로 몰려서 다른 택배가 어디가 파업해요,1
어디로 전화하면 되나요,1
잠시만 기다려 주세요 혹시 어디서 주문하셨나요,1
어디에서라니 그게 뭔 말이에요,1
어디 택배사입니까 그 주문하시고 받으신 주문 번호,1
이거 사진을 찍어서 어디다 올리면 될까요,1
공지사항 어디에 기재 돼 있죠,1
어디까지 온지 알 수 있어요,1
아니 그런게 어디 있어요 그럼 품절이라고 해야지,1
혹시 어디 사이트에서 주문하셨는지 확인 가능하십니까 고객님,1
제휴사 제품 배송비는 어디서 확인하나요,1
결제한 상품의 구매 내역 조회는 어디서 가능한가요,1
어디로 전화 하면 되나요,1
어디로 전화 하면 되나요,1
이게 어디서 출고하는데 그래요 서울 인근 아닙니까,1
네 고객님 배송주소 배송 주소는 어디로 보내드릴까요,1
확인은 어디서 하나요,1
본사 매장은 어디에 있나요,1
상품평 이벤트 당첨시 사은품 어디로 배송되나요,1
#@소속# 쇼핑몰 배송조회는 어디서 할 수 있어요,1
네 제거 운송장 번호도 나와 있어요 어디서 확인해요,1
나의 쇼핑정보가 어디에 있는 거예요,1
그러면 인터넷에 어디로 들어가야 됩니까,1
상품 배송 지역은 어디인가요,1
어디로 들어가서 보는 거예요,1
사이트는 어디서 주문하셨는지 확인 가능하실까요 고객님,1
안녕하세요 거기 배송을 어디로 하시나요 #@소속#인가요,1
어디로 어디로 보내는 거예요,1
고객님 주문은 어디 사이트를 이용하셨나요,1
주문내역은 어디서 확인하나요,1
네 구매한 상품 배송조회를 하려고 하는데 어디서 하나요,1
상담사님 지금 들어왔어요 여기서 어디로 가면 되나요,1
반품 신청을 하고 싶은데 어디서 하나요,1
그런데 어디서 볼 수 있는지 방법을 몰라서요,1
배송 조회가 가능하세요 지금 어디 있는지 여부를요,1
비회원으로 주문한 내역은 어디서 확인을 해야 하나요,1
네 아직 배송 완료가 안 떠 있던데 어디에 여쭤봐야 해요,1
어디로 반품 접수해 주셨나요 고객님,1
잠시만요 마이 페이지가 어디인가요,1
네 그럼 택배사는 어디인가요,1
#@소속#에서 담당하는 택배사가 어디 인가요,1
그럼 그 배송비가 부과 되는지 어디서 확인 가능한가요,1
그럼 주문취소는 어디서 해요,1
잠시만요 고객님 주문해 주신게 어디실까요,1
배송 사고가 났는데 어디로 연락해야 하나요,1
네 배송 진행 상황은 어디서 조회 하나요,1
죄송하지만 어디 사이트에서 주문 해 주셨을까요,1
고객님 주문하신 사이트가 어디세요,1
고객님 어디에 에프디에이 승인 문구가 없다는 말씀이신가요,1
혹시 #@소속#에서 이용하는 택배사가 어디인가요,1
